"U:0","U:1","U:2","d","nuT","p","Points:0","Points:1","Points:2"
-0.080267,0.0083902,0,0.0035656,4.4723e-05,-0.0047404,0.034604,0.003563,0
-0.084922,0.0084085,0,0.0035656,4.6056e-05,-0.0048561,0.035789,0.003563,0
-0.08959,0.0083815,0,0.0035656,4.7308e-05,-0.0049471,0.036992,0.003563,0
-0.09424,0.0083047,0,0.0035656,4.847e-05,-0.0050082,0.038211,0.003563,0
-0.098841,0.0081733,0,0.0035656,4.953e-05,-0.0050338,0.039448,0.003563,0
-0.10336,0.0079825,0,0.0035656,5.0478e-05,-0.0050179,0.040703,0.003563,0
-0.10775,0.0077273,0,0.0035656,5.1304e-05,-0.0049538,0.041975,0.003563,0
-0.11198,0.0074028,0,0.0035656,5.1999e-05,-0.0048347,0.043266,0.003563,0
-0.116,0.0070036,0,0.0035656,5.2554e-05,-0.0046532,0.044575,0.003563,0
-0.11976,0.0065248,0,0.0035656,5.2963e-05,-0.0044021,0.045903,0.003563,0
-0.1232,0.0059609,0,0.0035656,5.322e-05,-0.0040741,0.047249,0.003563,0
-0.12626,0.0053068,0,0.0035656,5.3322e-05,-0.003662,0.048615,0.003563,0
-0.12888,0.0045604,0,0.0035656,5.3269e-05,-0.0031609,0.05,0.003563,0
3.1583e-05,-0.00058808,0,0,3.0753e-08,9.1969e-05,0,0.0043064,0
0.00013072,-0.00099565,0,0.00069505,1.2996e-07,0.00010014,0.00069259,0.0043064,0
0.0003838,-0.0016453,0,0.0013975,4.0356e-07,0.00011067,0.001395,0.0043064,0
0.0007075,-0.0019875,0,0.00211,7.9192e-07,0.00010785,0.0021075,0.0043064,0
0.0010319,-0.002064,0,0.0028327,1.1591e-06,9.0011e-05,0.0028301,0.0043064,0
0.0012994,-0.0019101,0,0.0035656,1.2461e-06,5.7567e-05,0.003563,0.0043064,0
0.0014598,-0.0015556,0,0.0041218,1.0608e-06,1.096e-05,0.0043064,0.0043064,0
0.0014661,-0.0010259,0,0.004309,1.4674e-06,-4.9614e-05,0.0050603,0.0043064,0
0.001275,-0.00035035,0,0.004309,3.0046e-06,-0.00012372,0.005825,0.0043064,0
0.00085088,0.00043242,0,0.004309,5.1525e-06,-0.0002102,0.0066005,0.0043064,0
0.00016921,0.0012772,0,0.004309,7.4978e-06,-0.00030723,0.0073872,0.0043064,0
-0.00078174,0.0021387,0,0.004309,9.9419e-06,-0.00041298,0.008185,0.0043064,0
-0.0020015,0.0029766,0,0.004309,1.24e-05,-0.0005258,0.0089942,0.0043064,0
-0.0034794,0.0037586,0,0.004309,1.4803e-05,-0.00064422,0.0098149,0.0043064,0
-0.0051974,0.0044624,0,0.004309,1.71e-05,-0.00076703,0.010647,0.0043064,0
-0.0071333,0.0050776,0,0.004309,1.9264e-05,-0.00089338,0.011492,0.0043064,0
-0.0092649,0.0056055,0,0.004309,2.129e-05,-0.0010229,0.012348,0.0043064,0
-0.011573,0.0060563,0,0.004309,2.3196e-05,-0.0011555,0.013216,0.0043064,0
-0.014043,0.0064449,0,0.004309,2.501e-05,-0.0012913,0.014097,0.0043064,0
-0.016666,0.006788,0,0.004309,2.6765e-05,-0.0014308,0.014991,0.0043064,0
-0.019435,0.0071009,0,0.004309,2.8489e-05,-0.0015741,0.015897,0.0043064,0
-0.022348,0.0073962,0,0.004309,3.0206e-05,-0.0017216,0.016816,0.0043064,0
-0.025404,0.0076836,0,0.004309,3.1934e-05,-0.0018734,0.017748,0.0043064,0
-0.028603,0.0079699,0,0.004309,3.3686e-05,-0.0020297,0.018693,0.0043064,0
-0.031948,0.008259,0,0.004309,3.5467e-05,-0.0021905,0.019652,0.0043064,0
-0.035439,0.0085528,0,0.004309,3.7282e-05,-0.0023558,0.020625,0.0043064,0
-0.039079,0.008851,0,0.004309,3.9128e-05,-0.0025255,0.021611,0.0043064,0
-0.042869,0.009152,0,0.004309,4.1001e-05,-0.0026993,0.022612,0.0043064,0
-0.04681,0.0094532,0,0.004309,4.2894e-05,-0.0028769,0.023627,0.0043064,0
-0.050899,0.009751,0,0.004309,4.48e-05,-0.0030576,0.024656,0.0043064,0
-0.055135,0.010041,0,0.004309,4.6708e-05,-0.0032408,0.0257,0.0043064,0
-0.059513,0.010319,0,0.004309,4.8607e-05,-0.0034253,0.026758,0.0043064,0
-0.064027,0.010579,0,0.004309,5.0486e-05,-0.00361,0.027832,0.0043064,0
-0.068668,0.010817,0,0.004309,5.2332e-05,-0.0037933,0.028921,0.0043064,0
-0.073425,0.011027,0,0.004309,5.4132e-05,-0.0039733,0.030026,0.0043064,0
-0.078284,0.011203,0,0.004309,5.5874e-05,-0.0041478,0.031146,0.0043064,0
-0.083229,0.011339,0,0.004309,5.7545e-05,-0.0043142,0.032282,0.0043064,0
-0.08824,0.011431,0,0.004309,5.913e-05,-0.0044695,0.033435,0.0043064,0
-0.093295,0.011472,0,0.004309,6.0617e-05,-0.00461,0.034604,0.0043064,0
-0.098368,0.011456,0,0.004309,6.1992e-05,-0.0047317,0.035789,0.0043064,0
-0.10343,0.011377,0,0.004309,6.3243e-05,-0.0048303,0.036992,0.0043064,0
-0.10845,0.01123,0,0.004309,6.4358e-05,-0.0049005,0.038211,0.0043064,0
-0.1134,0.011009,0,0.004309,6.5325e-05,-0.0049367,0.039448,0.0043064,0
-0.11822,0.010707,0,0.004309,6.6133e-05,-0.004933,0.040703,0.0043064,0
-0.12289,0.010318,0,0.004309,6.6774e-05,-0.0048827,0.041975,0.0043064,0
-0.12735,0.0098372,0,0.004309,6.7239e-05,-0.0047788,0.043266,0.0043064,0
-0.13156,0.0092571,0,0.004309,6.7524e-05,-0.0046141,0.044575,0.0043064,0
-0.13546,0.0085717,0,0.004309,6.7626e-05,-0.0043811,0.045903,0.0043064,0
-0.13899,0.0077748,0,0.004309,6.7547e-05,-0.0040725,0.047249,0.0043064,0
-0.1421,0.0068603,0,0.004309,6.7293e-05,-0.003681,0.048615,0.0043064,0
-0.14471,0.0058268,0,0.004309,6.6874e-05,-0.0032012,0.05,0.0043064,0
2.7506e-05,-0.00070995,0,0,3.6064e-08,0.00016398,0,0.0050603,0
0.00010807,-0.0011863,0,0.00069505,1.3694e-07,0.00016973,0.00069259,0.0050603,0
0.00030588,-0.0019286,0,0.0013975,3.6983e-07,0.00017573,0.001395,0.0050603,0
0.00053945,-0.002284,0,0.00211,6.0659e-07,0.00016917,0.0021075,0.0050603,0
0.00074075,-0.0023111,0,0.0028327,7.0036e-07,0.00014868,0.0028301,0.0050603,0
0.00085255,-0.0020544,0,0.0035656,7.81e-07,0.0001146,0.003563,0.0050603,0
0.00082411,-0.0015509,0,0.004309,1.6052e-06,6.7089e-05,0.0043064,0.0050603,0
0.00061174,-0.00083283,0,0.0048732,3.9354e-06,5.9856e-06,0.0050603,0.0050603,0
0.0001792,6.3424e-05,0,0.005063,7.0225e-06,-6.8795e-05,0.005825,0.0050603,0
-0.00050511,0.0010887,0,0.005063,1.0154e-05,-0.00015613,0.0066005,0.0050603,0
-0.001465,0.0021852,0,0.005063,1.3515e-05,-0.00025348,0.0073872,0.0050603,0
-0.0027102,0.0032954,0,0.005063,1.6973e-05,-0.0003583,0.008185,0.0050603,0
-0.0042368,0.0043681,0,0.005063,2.041e-05,-0.00046879,0.0089942,0.0050603,0
-0.0060305,0.0053634,0,0.005063,2.3728e-05,-0.00058353,0.0098149,0.0050603,0
-0.0080699,0.0062546,0,0.005063,2.6855e-05,-0.00070139,0.010647,0.0050603,0
-0.01033,0.0070309,0,0.005063,2.9752e-05,-0.00082171,0.011492,0.0050603,0
-0.012788,0.0076967,0,0.005063,3.2422e-05,-0.0009444,0.012348,0.0050603,0
-0.015426,0.0082668,0,0.005063,3.4897e-05,-0.0010698,0.013216,0.0050603,0
-0.01823,0.0087614,0,0.005063,3.7225e-05,-0.0011985,0.014097,0.0050603,0
-0.021193,0.009201,0,0.005063,3.9449e-05,-0.0013309,0.014991,0.0050603,0
-0.02431,0.009604,0,0.005063,4.161e-05,-0.0014675,0.015897,0.0050603,0
-0.027579,0.0099851,0,0.005063,4.3738e-05,-0.0016086,0.016816,0.0050603,0
-0.031,0.010355,0,0.005063,4.5856e-05,-0.0017545,0.017748,0.0050603,0
-0.034574,0.010723,0,0.005063,4.7979e-05,-0.0019052,0.018693,0.0050603,0
-0.038301,0.011091,0,0.005063,5.0117e-05,-0.002061,0.019652,0.0050603,0
-0.042183,0.011462,0,0.005063,5.2272e-05,-0.0022217,0.020625,0.0050603,0
-0.046219,0.011835,0,0.005063,5.4445e-05,-0.0023872,0.021611,0.0050603,0
-0.050411,0.012208,0,0.005063,5.6629e-05,-0.0025573,0.022612,0.0050603,0
-0.054756,0.012579,0,0.005063,5.8816e-05,-0.0027318,0.023627,0.0050603,0
-0.059251,0.012941,0,0.005063,6.0996e-05,-0.00291,0.024656,0.0050603,0
-0.063894,0.01329,0,0.005063,6.3156e-05,-0.0030913,0.0257,0.0050603,0
-0.068677,0.01362,0,0.005063,6.5282e-05,-0.0032748,0.026758,0.0050603,0
-0.073592,0.013924,0,0.005063,6.7359e-05,-0.0034594,0.027832,0.0050603,0
-0.078629,0.014196,0,0.005063,6.9371e-05,-0.0036435,0.028921,0.0050603,0
-0.083775,0.01443,0,0.005063,7.1302e-05,-0.0038255,0.030026,0.0050603,0
-0.089014,0.014618,0,0.005063,7.3135e-05,-0.0040033,0.031146,0.0050603,0
-0.094327,0.014752,0,0.005063,7.4855e-05,-0.0041742,0.032282,0.0050603,0
-0.099692,0.014827,0,0.005063,7.6445e-05,-0.0043354,0.033435,0.0050603,0
-0.10509,0.014834,0,0.005063,7.789e-05,-0.0044835,0.034604,0.0050603,0
-0.11048,0.014767,0,0.005063,7.9174e-05,-0.0046144,0.035789,0.0050603,0
-0.11584,0.014618,0,0.005063,8.0283e-05,-0.0047236,0.036992,0.0050603,0
-0.12113,0.014381,0,0.005063,8.1205e-05,-0.0048063,0.038211,0.0050603,0
-0.12632,0.014047,0,0.005063,8.1928e-05,-0.0048566,0.039448,0.0050603,0
-0.13136,0.013611,0,0.005063,8.2443e-05,-0.0048686,0.040703,0.0050603,0
-0.13621,0.013064,0,0.005063,8.2743e-05,-0.0048356,0.041975,0.0050603,0
-0.14082,0.0124,0,0.005063,8.2826e-05,-0.0047505,0.043266,0.0050603,0
-0.14514,0.011611,0,0.005063,8.2691e-05,-0.004606,0.044575,0.0050603,0
-0.1491,0.010689,0,0.005063,8.2347e-05,-0.0043945,0.045903,0.0050603,0
-0.15266,0.0096291,0,0.005063,8.1805e-05,-0.0041085,0.047249,0.0050603,0
-0.15574,0.0084232,0,0.005063,8.1086e-05,-0.0037405,0.048615,0.0050603,0
-0.15828,0.007071,0,0.005063,8.0221e-05,-0.0032849,0.05,0.0050603,0
2.1588e-05,-0.0008053,0,0,3.9994e-08,0.00025564,0,0.005825,0
7.6142e-05,-0.0013282,0,0.00069505,1.3915e-07,0.00025809,0.00069259,0.005825,0
0.00019758,-0.0021209,0,0.0013975,3.2417e-07,0.00025787,0.001395,0.005825,0
0.00030903,-0.002451,0,0.00211,4.3469e-07,0.00024627,0.0021075,0.005825,0
0.00034681,-0.0023911,0,0.0028327,5.7827e-07,0.00022221,0.0028301,0.005825,0
0.00025626,-0.0019953,0,0.0035656,1.3522e-06,0.0001859,0.003563,0.005825,0
-9.2405e-06,-0.001311,0,0.004309,3.4669e-06,0.00013735,0.0043064,0.005825,0
-0.00048579,-0.00038171,0,0.005063,7.3534e-06,7.5893e-05,0.0050603,0.005825,0
-0.0011975,0.00074986,0,0.0056352,1.2619e-05,7.998e-07,0.005825,0.005825,0
-0.0021651,0.0020308,0,0.0058277,1.7599e-05,-8.7398e-05,0.0066005,0.005825,0
-0.0034119,0.0033905,0,0.0058277,2.2003e-05,-0.00018604,0.0073872,0.005825,0
-0.0049504,0.0047571,0,0.0058277,2.6527e-05,-0.00029135,0.008185,0.005825,0
-0.0067755,0.0060698,0,0.0058277,3.0984e-05,-0.00040063,0.0089942,0.005825,0
-0.0088699,0.0072802,0,0.0058277,3.5247e-05,-0.00051239,0.0098149,0.005825,0
-0.01121,0.0083579,0,0.0058277,3.9213e-05,-0.00062556,0.010647,0.005825,0
-0.013767,0.0092927,0,0.0058277,4.2834e-05,-0.00073966,0.011492,0.005825,0
-0.01652,0.010094,0,0.0058277,4.6127e-05,-0.00085506,0.012348,0.005825,0
-0.019449,0.010782,0,0.0058277,4.9151e-05,-0.00097265,0.013216,0.005825,0
-0.022546,0.011382,0,0.0058277,5.1973e-05,-0.0010934,0.014097,0.005825,0
-0.025804,0.01192,0,0.0058277,5.4654e-05,-0.0012182,0.014991,0.005825,0
-0.029221,0.012416,0,0.0058277,5.7241e-05,-0.0013475,0.015897,0.005825,0
-0.032797,0.012887,0,0.0058277,5.9768e-05,-0.0014818,0.016816,0.005825,0
-0.036531,0.013343,0,0.0058277,6.2262e-05,-0.0016214,0.017748,0.005825,0
-0.040423,0.013794,0,0.0058277,6.4738e-05,-0.0017664,0.018693,0.005825,0
-0.044475,0.014244,0,0.0058277,6.7207e-05,-0.001917,0.019652,0.005825,0
-0.048686,0.014693,0,0.0058277,6.9672e-05,-0.0020732,0.020625,0.005825,0
-0.053056,0.015142,0,0.0058277,7.2132e-05,-0.0022348,0.021611,0.005825,0
-0.057583,0.015587,0,0.0058277,7.458e-05,-0.0024018,0.022612,0.005825,0
-0.062265,0.016024,0,0.0058277,7.7007e-05,-0.0025739,0.023627,0.005825,0
-0.067098,0.016447,0,0.0058277,7.9399e-05,-0.0027505,0.024656,0.005825,0
-0.072076,0.016851,0,0.0058277,8.1742e-05,-0.0029312,0.0257,0.005825,0
-0.077191,0.017227,0,0.0058277,8.4019e-05,-0.0031152,0.026758,0.005825,0
-0.082433,0.017569,0,0.0058277,8.6211e-05,-0.0033013,0.027832,0.005825,0
-0.087791,0.017868,0,0.0058277,8.8298e-05,-0.0034883,0.028921,0.005825,0
-0.09325,0.018117,0,0.0058277,9.0262e-05,-0.0036745,0.030026,0.005825,0
-0.098791,0.018305,0,0.0058277,9.2083e-05,-0.0038579,0.031146,0.005825,0
-0.1044,0.018426,0,0.0058277,9.3741e-05,-0.0040361,0.032282,0.005825,0
-0.11004,0.018471,0,0.0058277,9.5217e-05,-0.0042062,0.033435,0.005825,0
-0.11569,0.01843,0,0.0058277,9.6493e-05,-0.0043649,0.034604,0.005825,0
-0.12133,0.018296,0,0.0058277,9.7553e-05,-0.0045082,0.035789,0.005825,0
-0.12691,0.01806,0,0.0058277,9.8381e-05,-0.0046317,0.036992,0.005825,0
-0.13241,0.017713,0,0.0058277,9.8966e-05,-0.0047303,0.038211,0.005825,0
-0.13778,0.017247,0,0.0058277,9.9297e-05,-0.0047984,0.039448,0.005825,0
-0.14297,0.016654,0,0.0058277,9.9369e-05,-0.0048298,0.040703,0.005825,0
-0.14794,0.015926,0,0.0058277,9.918e-05,-0.0048178,0.041975,0.005825,0
-0.15263,0.015054,0,0.0058277,9.8733e-05,-0.0047552,0.043266,0.005825,0
-0.157,0.01403,0,0.0058277,9.8042e-05,-0.0046345,0.044575,0.005825,0
-0.16099,0.012847,0,0.0058277,9.7125e-05,-0.0044479,0.045903,0.005825,0
-0.16452,0.011496,0,0.0058277,9.6014e-05,-0.0041877,0.047249,0.005825,0
-0.16755,0.0099709,0,0.0058277,9.4751e-05,-0.0038463,0.048615,0.005825,0
-0.16999,0.0082725,0,0.0058277,9.3394e-05,-0.0034176,0.05,0.005825,0
1.4028e-05,-0.0008645,0,0,4.2047e-08,0.00036544,0,0.0066005,0
3.6182e-05,-0.0014041,0,0.00069505,1.3654e-07,0.00036384,0.00069259,0.0066005,0
6.3078e-05,-0.0021918,0,0.0013975,2.9502e-07,0.00035603,0.001395,0.0066005,0
2.4727e-05,-0.0024473,0,0.00211,4.7754e-07,0.00033831,0.0021075,0.0066005,0
-0.00013534,-0.0022557,0,0.0028327,1.1196e-06,0.00030991,0.0028301,0.0066005,0
-0.0004654,-0.001682,0,0.0035656,2.8021e-06,0.00027081,0.003563,0.0066005,0
-0.0010041,-0.00078653,0,0.004309,5.9336e-06,0.00022084,0.0043064,0.0066005,0
-0.0017781,0.00037262,0,0.005063,1.0893e-05,0.00015905,0.0050603,0.0066005,0
-0.0027999,0.0017425,0,0.0058277,1.8075e-05,8.4072e-05,0.005825,0.0066005,0
-0.0040712,0.003273,0,0.006408,2.6403e-05,-4.214e-06,0.0066005,0.0066005,0
-0.0056035,0.0048956,0,0.0066033,3.3246e-05,-0.00010381,0.0073872,0.0066005,0
-0.007418,0.006521,0,0.0066033,3.8756e-05,-0.00021067,0.008185,0.0066005,0
-0.0095188,0.0080725,0,0.0066033,4.4246e-05,-0.00032041,0.0089942,0.0066005,0
-0.011888,0.0094954,0,0.0066033,4.9448e-05,-0.00043039,0.0098149,0.0066005,0
-0.014499,0.010755,0,0.0066033,5.423e-05,-0.00053938,0.010647,0.0066005,0
-0.017322,0.011842,0,0.0066033,5.8528e-05,-0.00064716,0.011492,0.0066005,0
-0.020333,0.012772,0,0.0066033,6.2391e-05,-0.00075481,0.012348,0.0066005,0
-0.023516,0.013574,0,0.0066033,6.5918e-05,-0.00086403,0.013216,0.0066005,0
-0.026865,0.014279,0,0.0066033,6.9204e-05,-0.00097638,0.014097,0.0066005,0
-0.030377,0.014915,0,0.0066033,7.2322e-05,-0.001093,0.014991,0.0066005,0
-0.03405,0.015506,0,0.0066033,7.5324e-05,-0.0012146,0.015897,0.0066005,0
-0.037885,0.016068,0,0.0066033,7.8244e-05,-0.0013418,0.016816,0.0066005,0
-0.041883,0.016613,0,0.0066033,8.1106e-05,-0.0014748,0.017748,0.0066005,0
-0.046044,0.017149,0,0.0066033,8.3925e-05,-0.001614,0.018693,0.0066005,0
-0.050368,0.017681,0,0.0066033,8.6711e-05,-0.0017595,0.019652,0.0066005,0
-0.054854,0.01821,0,0.0066033,8.9465e-05,-0.0019113,0.020625,0.0066005,0
-0.059502,0.018733,0,0.0066033,9.2184e-05,-0.0020695,0.021611,0.0066005,0
-0.064307,0.019248,0,0.0066033,9.486e-05,-0.0022339,0.022612,0.0066005,0
-0.069268,0.01975,0,0.0066033,9.7483e-05,-0.0024044,0.023627,0.0066005,0
-0.074378,0.020231,0,0.0066033,0.00010004,-0.0025807,0.024656,0.0066005,0
-0.079631,0.020684,0,0.0066033,0.0001025,-0.0027621,0.0257,0.0066005,0
-0.085017,0.021102,0,0.0066033,0.00010486,-0.0029481,0.026758,0.0066005,0
-0.090525,0.021474,0,0.0066033,0.0001071,-0.0031377,0.027832,0.0066005,0
-0.096143,0.021792,0,0.0066033,0.00010918,-0.0033296,0.028921,0.0066005,0
-0.10185,0.022046,0,0.0066033,0.00011108,-0.0035224,0.030026,0.0066005,0
-0.10764,0.022226,0,0.0066033,0.00011279,-0.0037142,0.031146,0.0066005,0
-0.11347,0.022322,0,0.0066033,0.00011428,-0.0039025,0.032282,0.0066005,0
-0.11933,0.022324,0,0.0066033,0.00011553,-0.0040847,0.033435,0.0066005,0
-0.12519,0.022222,0,0.0066033,0.00011651,-0.0042573,0.034604,0.0066005,0
-0.13101,0.022006,0,0.0066033,0.00011722,-0.0044165,0.035789,0.0066005,0
-0.13677,0.021666,0,0.0066033,0.00011763,-0.0045578,0.036992,0.0066005,0
-0.14241,0.021193,0,0.0066033,0.00011774,-0.0046762,0.038211,0.0066005,0
-0.14791,0.020576,0,0.0066033,0.00011753,-0.0047659,0.039448,0.0066005,0
-0.1532,0.019807,0,0.0066033,0.00011701,-0.0048206,0.040703,0.0066005,0
-0.15825,0.018876,0,0.0066033,0.00011619,-0.0048335,0.041975,0.0066005,0
-0.163,0.017775,0,0.0066033,0.00011507,-0.0047971,0.043266,0.0066005,0
-0.16739,0.016493,0,0.0066033,0.00011369,-0.0047039,0.044575,0.0066005,0
-0.17136,0.015024,0,0.0066033,0.00011209,-0.0045457,0.045903,0.0066005,0
-0.17485,0.013358,0,0.0066033,0.00011032,-0.0043148,0.047249,0.0066005,0
-0.1778,0.01149,0,0.0066033,0.00010847,-0.0040032,0.048615,0.0066005,0
-0.18013,0.0094208,0,0.0066033,0.00010661,-0.0036046,0.05,0.0066005,0
5.0644e-06,-0.000879,0,0,4.1798e-08,0.00049116,0,0.0073872,0
-1.0431e-05,-0.0013987,0,0.00069505,1.3026e-07,0.0004849,0.00069259,0.0073872,0
-9.2944e-05,-0.0021139,0,0.0013975,3.2161e-07,0.0004684,0.001395,0.0073872,0
-0.000303,-0.0022375,0,0.00211,7.8725e-07,0.00044373,0.0021075,0.0073872,0
-0.00068618,-0.0018657,0,0.0028327,2.0443e-06,0.00041035,0.0028301,0.0073872,0
-0.0012807,-0.0010752,0,0.0035656,4.5396e-06,0.00036779,0.003563,0.0073872,0
-0.0021149,5.9359e-05,0,0.004309,8.6335e-06,0.00031555,0.0043064,0.0073872,0
-0.0032043,0.0014651,0,0.005063,1.4683e-05,0.00025261,0.0050603,0.0073872,0
-0.0045514,0.0030748,0,0.0058277,2.2985e-05,0.00017746,0.005825,0.0073872,0
-0.0061451,0.004834,0,0.0066033,3.3807e-05,8.9393e-05,0.0066005,0.0073872,0
-0.0079716,0.0066917,0,0.0071919,4.5244e-05,-1.0161e-05,0.0073872,0.0073872,0
-0.010043,0.0085666,0,0.00739,5.3775e-05,-0.00011788,0.008185,0.0073872,0
-0.012384,0.010356,0,0.00739,6.0167e-05,-0.00022902,0.0089942,0.0073872,0
-0.014993,0.011987,0,0.00739,6.6343e-05,-0.00033868,0.0098149,0.0073872,0
-0.01784,0.013422,0,0.00739,7.1915e-05,-0.00044401,0.010647,0.0073872,0
-0.020893,0.014653,0,0.00739,7.6831e-05,-0.00054507,0.011492,0.0073872,0
-0.024125,0.015704,0,0.00739,8.1195e-05,-0.00064422,0.012348,0.0073872,0
-0.027526,0.016615,0,0.00739,8.5173e-05,-0.00074434,0.013216,0.0073872,0
-0.031088,0.017423,0,0.00739,8.8894e-05,-0.00084767,0.014097,0.0073872,0
-0.034814,0.018157,0,0.00739,9.2438e-05,-0.00095565,0.014991,0.0073872,0
-0.038702,0.018843,0,0.00739,9.5852e-05,-0.0010692,0.015897,0.0073872,0
-0.042756,0.019497,0,0.00739,9.9168e-05,-0.0011889,0.016816,0.0073872,0
-0.046975,0.020132,0,0.00739,0.0001024,-0.0013153,0.017748,0.0073872,0
-0.051359,0.020755,0,0.00739,0.00010557,-0.0014485,0.018693,0.0073872,0
-0.05591,0.02137,0,0.00739,0.00010867,-0.0015889,0.019652,0.0073872,0
-0.060624,0.021977,0,0.00739,0.0001117,-0.0017366,0.020625,0.0073872,0
-0.065501,0.022575,0,0.00739,0.00011467,-0.0018918,0.021611,0.0073872,0
-0.070536,0.023158,0,0.00739,0.00011756,-0.0020543,0.022612,0.0073872,0
-0.075726,0.023721,0,0.00739,0.00012035,-0.0022242,0.023627,0.0073872,0
-0.081063,0.024257,0,0.00739,0.00012303,-0.0024011,0.024656,0.0073872,0
-0.086539,0.024756,0,0.00739,0.00012557,-0.0025847,0.0257,0.0073872,0
-0.092145,0.025209,0,0.00739,0.00012796,-0.0027744,0.026758,0.0073872,0
-0.097869,0.025605,0,0.00739,0.00013017,-0.0029694,0.027832,0.0073872,0
-0.10369,0.025935,0,0.00739,0.00013217,-0.0031686,0.028921,0.0073872,0
-0.10961,0.026187,0,0.00739,0.00013394,-0.0033705,0.030026,0.0073872,0
-0.11558,0.026349,0,0.00739,0.00013544,-0.0035734,0.031146,0.0073872,0
-0.1216,0.02641,0,0.00739,0.00013666,-0.0037749,0.032282,0.0073872,0
-0.12763,0.026358,0,0.00739,0.00013757,-0.0039724,0.033435,0.0073872,0
-0.13365,0.026183,0,0.00739,0.00013815,-0.0041624,0.034604,0.0073872,0
-0.13962,0.025872,0,0.00739,0.00013838,-0.0043412,0.035789,0.0073872,0
-0.14551,0.025414,0,0.00739,0.00013824,-0.0045042,0.036992,0.0073872,0
-0.15126,0.024798,0,0.00739,0.00013772,-0.0046463,0.038211,0.0073872,0
-0.15685,0.024014,0,0.00739,0.00013683,-0.0047616,0.039448,0.0073872,0
-0.16222,0.023051,0,0.00739,0.00013558,-0.0048437,0.040703,0.0073872,0
-0.16732,0.021899,0,0.00739,0.00013397,-0.0048855,0.041975,0.0073872,0
-0.1721,0.020547,0,0.00739,0.00013205,-0.0048795,0.043266,0.0073872,0
-0.17649,0.018987,0,0.00739,0.00012986,-0.0048176,0.044575,0.0073872,0
-0.18044,0.01721,0,0.00739,0.00012748,-0.0046917,0.045903,0.0073872,0
-0.18388,0.015208,0,0.00739,0.00012499,-0.0044938,0.047249,0.0073872,0
-0.18674,0.012974,0,0.00739,0.00012252,-0.0042156,0.048615,0.0073872,0
-0.18896,0.010512,0,0.00739,0.00012021,-0.0038506,0.05,0.0073872,0
-4.9738e-06,-0.00084153,0,0,3.8929e-08,0.00062981,0,0.008185,0
-6.2013e-05,-0.0012992,0,0.00069505,1.2409e-07,0.00061844,0.00069259,0.008185,0
-0.00026466,-0.0018652,0,0.0013975,4.1455e-07,0.00059244,0.001395,0.008185,0
-0.00066122,-0.0017941,0,0.00211,1.2407e-06,0.00056018,0.0021075,0.008185,0
-0.0012828,-0.0011925,0,0.0028327,3.1076e-06,0.00052119,0.0028301,0.008185,0
-0.0021547,-0.00014864,0,0.0035656,6.3994e-06,0.00047434,0.003563,0.008185,0
-0.0032926,0.0012491,0,0.004309,1.1451e-05,0.00041869,0.0043064,0.008185,0
-0.0047003,0.0029138,0,0.005063,1.8563e-05,0.0003531,0.0050603,0.008185,0
-0.0063706,0.0047661,0,0.0058277,2.7977e-05,0.00027623,0.005825,0.008185,0
-0.0082865,0.0067408,0,0.0066033,3.983e-05,0.0001873,0.0066005,0.008185,0
-0.010421,0.0087921,0,0.00739,5.4303e-05,8.7366e-05,0.0073872,0.008185,0
-0.012756,0.010872,0,0.0079869,6.873e-05,-2.0413e-05,0.008185,0.008185,0
-0.01531,0.012888,0,0.0081878,7.8758e-05,-0.00013192,0.0089942,0.008185,0
-0.018115,0.014728,0,0.0081878,8.5766e-05,-0.0002415,0.0098149,0.008185,0
-0.021159,0.016332,0,0.0081878,9.221e-05,-0.00034295,0.010647,0.008185,0
-0.024403,0.017698,0,0.0081878,9.7714e-05,-0.00043564,0.011492,0.008185,0
-0.02782,0.018865,0,0.0081878,0.00010253,-0.00052442,0.012348,0.008185,0
-0.0314,0.01988,0,0.0081878,0.00010693,-0.00061397,0.013216,0.008185,0
-0.03514,0.020787,0,0.0081878,0.00011109,-0.00070724,0.014097,0.008185,0
-0.039044,0.021619,0,0.0081878,0.00011507,-0.00080586,0.014991,0.008185,0
-0.043112,0.022401,0,0.0081878,0.00011891,-0.00091078,0.015897,0.008185,0
-0.047347,0.023148,0,0.0081878,0.00012265,-0.0010226,0.016816,0.008185,0
-0.051749,0.023873,0,0.0081878,0.00012628,-0.0011419,0.017748,0.008185,0
-0.056319,0.024584,0,0.0081878,0.00012981,-0.0012691,0.018693,0.008185,0
-0.061055,0.025282,0,0.0081878,0.00013324,-0.0014044,0.019652,0.008185,0
-0.065958,0.025968,0,0.0081878,0.00013657,-0.0015482,0.020625,0.008185,0
-0.071022,0.026638,0,0.0081878,0.00013979,-0.0017007,0.021611,0.008185,0
-0.076245,0.027288,0,0.0081878,0.00014288,-0.0018619,0.022612,0.008185,0
-0.081621,0.027911,0,0.0081878,0.00014583,-0.002032,0.023627,0.008185,0
-0.087142,0.028497,0,0.0081878,0.00014861,-0.0022107,0.024656,0.008185,0
-0.092801,0.029037,0,0.0081878,0.00015121,-0.0023979,0.0257,0.008185,0
-0.098584,0.029521,0,0.0081878,0.00015359,-0.002593,0.026758,0.008185,0
-0.10448,0.029936,0,0.0081878,0.00015572,-0.0027954,0.027832,0.008185,0
